GENE.ID	log2FC	RAW.PVAL	ADJ.PVAL
ENSG00000225972	2.85830865272039	2.3907116399923e-86	5.42179246926825e-84
ENSG00000225630	2.8084315308127	1.4428745467035e-192	2.03605630479272e-189
ENSG00000237973	2.27292547211689	5.80670870983457e-25	1.87646820903051e-23
ENSG00000229344	0.313301261488505	0.0670537392722216	0.125472593009756
ENSG00000248527	1.96481918301873	2.07303433624851e-78	3.6566022319939e-76
ENSG00000198744	2.08149847787898	1.7800774808046e-42	1.17134632156572e-40
ENSG00000228794	-0.297997693359836	0.454150758781857	0.574518888067956
ENSG00000225880	0.564832420962629	0.119543820389346	0.200980476429004
ENSG00000223764	2.58134183888698	1.88750562363079e-12	2.46618533128714e-11
ENSG00000187634	-0.0607580045395932	0.886981226777083	0.924057945876626
ENSG00000188976	0.158527604423512	0.107790589290241	0.184941972978393
ENSG00000187961	-0.176634772421648	0.56268326433877	0.67295201592451
ENSG00000272512	0.601381641337544	0.00106786472146224	0.00353726707422287
ENSG00000188290	0.151610981154719	0.566593261234079	0.676417974964543
ENSG00000187608	0.842168279844739	1.03303281477172e-09	1.01152789110261e-08
ENSG00000188157	-0.574509965266292	0.000316050541918892	0.00120535792263361
ENSG00000217801	1.70816573560406	1.67517545770512e-07	1.21708972041504e-06
ENSG00000131591	-0.541598404512	0.097501599150641	0.170490198156842
ENSG00000078808	-0.540074473701308	5.79944096986053e-06	3.20090831452537e-05
ENSG00000176022	-0.0897406293938334	0.663459339051562	0.757423530053533
ENSG00000160087	-0.992104199862408	2.87726578525443e-10	3.04257081371618e-09
ENSG00000162572	1.52496682134651	0.00103418764283989	0.00344006890101273
ENSG00000131584	-0.281608021774802	0.437328459904684	0.558984645812146
ENSG00000169972	-0.078438124030797	0.724278969073352	0.804030169993705
ENSG00000127054	-0.0683499504123858	0.639698969191713	0.737756711654082
ENSG00000224051	-0.27751303448144	0.483662489538068	0.601676326489711
ENSG00000107404	-0.408091074697525	0.031984138989341	0.0675421624816479
ENSG00000162576	4.25601611476432	1.1907441745236e-21	3.21071146846065e-20
ENSG00000175756	0.405728031173217	8.92642741629665e-05	0.000385466263811518
ENSG00000221978	0.0634867611064093	0.715294445751469	0.79763275625987
ENSG00000224870	-0.265732475857556	0.422228646062934	0.543678779782952
ENSG00000242485	0.578369323011196	2.42393074243945e-07	1.7178527025101e-06
ENSG00000272455	1.2167658638148	0.00620984087223754	0.0166592689221413
ENSG00000160072	0.012049118843989	0.945228677196795	0.963289074451423
ENSG00000197785	-0.257590749749863	0.0689299410885932	0.128240970573752
ENSG00000160075	-0.334977899271338	0.00182573165486296	0.00566637146059618
ENSG00000215014	2.64148494608993	5.58625136134421e-22	1.53229788961278e-20
ENSG00000228594	0.405966349995837	0.22308239597148	0.332567957370324
ENSG00000272106	0.837997421626152	0.00180951988818514	0.00562567994613249
ENSG00000197530	0.138308137572596	0.477093440632034	0.595663261504801
ENSG00000248333	0.177046396404126	0.394410144148881	0.516978927721209
ENSG00000189339	-0.31612382426684	0.301064638190508	0.420907189015791
ENSG00000008130	-0.538383241247137	0.00726328835670284	0.0190507563259244
ENSG00000078369	-0.067805994696202	0.493702981435829	0.610873629738836
ENSG00000142609	1.72198941916881	0.00282185454773001	0.0083188376871335
ENSG00000067606	-0.133743573242484	0.707801491137579	0.792268547280738
ENSG00000162585	0.760191304448446	1.6083312015987e-09	1.5231772006192e-08
ENSG00000157933	-0.668482814304422	0.000419278048606953	0.00155016920445656
ENSG00000116151	-0.353177150535179	0.307936736203415	0.427923903029147
ENSG00000269896	-0.808187732415616	0.217268563186903	0.325083736153825
ENSG00000157916	0.205608922634593	0.124372728344423	0.207587547637558
ENSG00000157911	-0.206953858313514	0.391116657213237	0.513772039873232
ENSG00000157881	-0.0793210482502132	0.690392873740568	0.778615531169986
ENSG00000197921	0.182825732913699	0.645621468313679	0.742527756043119
ENSG00000157870	-0.332915336488154	0.16509556253188	0.261326219646408
ENSG00000130762	-0.744252872016459	0.0243328565728296	0.053790648994767
ENSG00000162591	-0.315717772050035	0.150171643501579	0.242366231092903
ENSG00000158109	-0.282351263272121	0.0222562415232465	0.0497893724405901
ENSG00000116213	-0.345769188065115	0.0580146661529289	0.111414828389868
ENSG00000227372	0.230685598108865	0.46193849575897	0.581774979783709
ENSG00000130764	0.135230155601124	0.228851868067945	0.339178285034765
ENSG00000116198	0.390231564976858	0.00120936687587445	0.00395747470332532
ENSG00000169598	-0.633623970237575	0.251912526415524	0.365549484172436
ENSG00000198912	-0.757153764774955	1.11572409655882e-06	7.06365704202242e-06
ENSG00000131697	-0.663925767052175	0.138970250234027	0.227585064857788
ENSG00000069424	-0.874083825061224	8.03132752598161e-07	5.21194990188894e-06
ENSG00000116251	0.388347430297784	1.01825545020704e-05	5.39951741863441e-05
ENSG00000158286	0.137757831111746	0.672970306193608	0.765081271923626
ENSG00000116237	-0.495908169347236	2.47221183321249e-06	1.46578386002795e-05
ENSG00000158292	-0.687480747997451	0.0128107241090825	0.0312037200202049
ENSG00000097021	0.213212899420498	0.107687032168872	0.184839209155922
ENSG00000162408	0.208536497926431	0.161220883858409	0.256418938635165
ENSG00000204859	-0.41749327653882	0.033972168739476	0.0711371051923074
ENSG00000162413	0.417342052985574	0.0143606757243665	0.0343530950648813
ENSG00000116273	-1.41176760743803	1.01431113039743e-05	5.38534755687597e-05
ENSG00000041988	-0.50641717523753	0.0191947436992755	0.0439310227033338
ENSG00000007923	0.146100930579813	0.281633866371479	0.398787001172422
ENSG00000171735	0.656410534049	2.42243141513305e-11	2.84859990483239e-10
ENSG00000049245	0.0345415628963212	0.717319824093468	0.799189557503907
ENSG00000049246	-1.34144902795331	0.0580381625393314	0.111421377370285
ENSG00000116288	0.0209288386950918	0.835197426389157	0.888507900413997
ENSG00000116285	0.254024101670174	0.189439943791133	0.291587357429086
ENSG00000142599	-0.626373570194025	0.00812822898195802	0.0209814040794445
ENSG00000074800	0.828659990335377	1.26330333124902e-30	5.31256698902735e-29
ENSG00000232663	-0.00991608879299449	0.953869030566959	0.96916793578302
ENSG00000142583	0.250147822221308	0.650147007849653	0.746420738173722
ENSG00000180758	-0.344411131867163	0.136279891915201	0.223843071304068
ENSG00000049239	-0.841090276395672	0.0383216624792059	0.0786117127258786
ENSG00000171621	-0.0163413457190422	0.950288016955874	0.96711738242965
ENSG00000171612	-0.143855789374679	0.590807999111569	0.697070010100049
ENSG00000188807	-0.403281637020187	0.0314085710513851	0.0665036432731896
ENSG00000171603	-0.671615291824834	3.19572625984726e-05	0.000152120402923764
ENSG00000178585	-0.0498698991338374	0.885061865997196	0.92287950475848
ENSG00000162441	-0.513515556627955	0.00149412059294711	0.00477252061078292
ENSG00000173614	0.75036577251538	0.0100283581413567	0.0252415992949507
ENSG00000130939	0.112710045705607	0.549644052690911	0.66167704776316
ENSG00000054523	-1.17163380132266	1.22700993147243e-09	1.18412052657294e-08
ENSG00000142657	1.15229220460386	7.07006553901292e-44	4.85350445110617e-42
ENSG00000175279	-0.315210213831051	0.406880602953131	0.528416367471599
ENSG00000160049	-0.314003196639702	0.05260614121439	0.102579148383656
ENSG00000142655	0.039917103225626	0.839918896033757	0.891439911384649
ENSG00000120948	0.0352298660849028	0.744620164750158	0.819535944158298
ENSG00000009724	0.845566508983479	0.150745314421368	0.243045003573869
ENSG00000116649	0.487657533175004	7.00079163937598e-10	7.04741288071706e-09
ENSG00000171824	0.669136412052785	8.73546011731374e-12	1.07604600863128e-10
ENSG00000198793	-0.743567914251792	4.64520079316218e-06	2.60804819067903e-05
ENSG00000120942	-0.509798442542812	0.000281303442938657	0.00108522288132471
ENSG00000116661	0.600762884790393	0.0291278190767767	0.0625610184804776
ENSG00000132879	0.121094985656069	0.756718357719215	0.8295488254669
ENSG00000116663	0.604497284050215	0.261973517638141	0.376876265745852
ENSG00000116670	0.513298631043683	3.77909399942876e-05	0.000176558215657931
ENSG00000177674	-0.699288441999053	2.9566163988975e-05	0.000141908648019646
ENSG00000177000	-0.169877087576626	0.779829722642115	0.84669893798024
ENSG00000011021	0.106716891777801	0.686351465524499	0.775296950294507
ENSG00000285646	2.64107303144852	1.66683653441673e-34	8.20497053763272e-33
ENSG00000116685	-0.0675323293303512	0.63234800732893	0.732004347195097
ENSG00000083444	-0.293076645044009	0.00678255864776395	0.017956742719742
ENSG00000116688	-0.53196446318019	0.000157156938389866	0.000643006803334826
ENSG00000116691	0.740992080715649	4.05992844009358e-06	2.30389147404774e-05
ENSG00000048707	-0.207106892922105	0.40489735068214	0.52691146484677
ENSG00000162496	0.0708299771583357	0.711464365809797	0.795177105146918
ENSG00000116726	7.94249061682973	4.55627690093774e-20	1.07755524472829e-18
ENSG00000116731	-0.947106088082227	2.14193777170108e-05	0.000105929165500793
ENSG00000171729	-0.322633165275089	0.564195651727675	0.674406883896212
ENSG00000142621	1.49092205174581	0.00172918136094276	0.00541034818526067
ENSG00000142634	-0.0446605936520001	0.696576040007153	0.78415711171499
ENSG00000132906	0.385317512668161	4.42621265235398e-05	0.000204187797620398
ENSG00000116138	-1.01173291752915	5.36631560240489e-07	3.59832144406241e-06
ENSG00000116771	-0.372583286665944	0.141031942260502	0.230350599432188
ENSG00000237301	1.68352460611821	0.00468704104429557	0.0130652812253191
ENSG00000197312	-0.738885873077888	9.59869527661552e-06	5.12199285768979e-05
ENSG00000271742	3.45961252302035	5.9555449235694e-18	1.21992613756986e-16
ENSG00000116786	-0.568146025473594	0.0016782386814094	0.00528087989442503
ENSG00000162458	0.596713886772829	0.023320487562089	0.0518686851205832
ENSG00000224321	3.46034939817975	2.34038571820983e-78	4.07162994811847e-76
ENSG00000233954	0.24085202598925	0.289601530210796	0.407472063157587
ENSG00000179743	0.868328526329007	0.0864707941471969	0.154374798648232
ENSG00000065526	-0.204764916567433	0.286218755230346	0.403838920678545
ENSG00000116809	-0.208453901230764	0.280815201876564	0.397897251348026
ENSG00000173641	0.222170663671364	0.254572640898249	0.368765708924895
ENSG00000142627	-0.0221503677589612	0.830491565685857	0.88511163409494
ENSG00000142632	-0.232148224944768	0.587701192255119	0.694372047784911
ENSG00000233929	0.467443705844206	0.435205481268269	0.557100085643559
ENSG00000037637	-1.00056422701013	5.69707287001162e-08	4.42795749382788e-07
ENSG00000055070	0.30351545955804	0.00854298062202504	0.0219139272671618
ENSG00000157191	0.538611300119949	4.66152415168936e-07	3.15180942449336e-06
ENSG00000233421	3.54995414401204	7.63700234561452e-14	1.13704489788165e-12
ENSG00000219481	0.13640940233236	0.589113937578932	0.695394275234913
ENSG00000215908	0.162961742139335	0.70035916188764	0.786711600563686
ENSG00000058453	-1.44485803137573	0.0439922995892626	0.0882765373334864
ENSG00000238142	1.02624767834932	0.0228161422262912	0.0508716654272994
ENSG00000159363	-0.783987299607555	0.000337840329863486	0.00127885907280664
ENSG00000117118	0.712292960486688	5.24963279615871e-12	6.58147448284458e-11
ENSG00000179051	0.201714182563046	0.0668560935293982	0.125176527764021
ENSG00000074964	-1.05585945560492	0.0121912168530544	0.029885717132895
ENSG00000117148	-0.27447432275543	0.656388658586676	0.752053952088493
ENSG00000159423	0.160778259194934	0.568854779332111	0.678129943826542
ENSG00000169991	0.167104864807263	0.660675668066308	0.755703952485104
ENSG00000127481	-0.231719988054579	0.0852270742565295	0.152512870657732
ENSG00000127463	0.304095037270682	0.0112160442824615	0.0278645857565066
ENSG00000053372	-0.287489230110038	0.0286083813564688	0.0616225310765185
ENSG00000053371	0.657896237031885	1.7229023174941e-10	1.85588290349237e-09
ENSG00000040487	-0.792108280423446	0.00208016942741625	0.00635357184420066
ENSG00000077549	-0.435475397559087	0.000101857109943212	0.000434818586984467
ENSG00000173436	0.464385073855208	0.0304522081284069	0.0648897723541556
ENSG00000158747	-0.404514451225767	0.0185192106983843	0.0426230474573179
ENSG00000226396	0.460065808841842	0.0101755668359541	0.0255647277579857
ENSG00000158748	-0.195969378477483	0.645447411022385	0.742431131236689
ENSG00000162542	-0.351232084949374	0.127078332944223	0.211325759904626
ENSG00000169914	-0.819796568905354	3.08012234419412e-05	0.000147113778756169
ENSG00000162545	0.699656403692039	0.000106016940132011	0.00045090928991177
ENSG00000090432	-0.724445126219004	1.90446671915893e-05	9.52983740477477e-05
ENSG00000158825	0.234605787439039	0.140908206322209	0.230224394737174
ENSG00000158828	0.202064333774733	0.231043171704787	0.341390143182175
ENSG00000117242	-0.537600099577143	0.491523859494967	0.60868900235886
ENSG00000244038	0.556127804049809	5.62288970137437e-11	6.37026754749817e-10
ENSG00000189410	1.43970385691684	0.00721312933013982	0.0189465858309774
ENSG00000127483	-0.180743796444989	0.147697615544841	0.239316116026982
ENSG00000075151	-0.343660275579976	0.0420845130676614	0.0850801203373608
ENSG00000117298	-0.933295385956916	7.3497193610421e-08	5.63315847225315e-07
ENSG00000142794	-0.0499557033069727	0.938254545357834	0.957864367045377
ENSG00000076864	-0.252490337149437	0.555576865496989	0.666650244880174
ENSG00000090686	0.233337944344821	0.0384570303915834	0.0788384642410185
ENSG00000142798	-0.357312449634478	0.0690081328626036	0.128354318593302
ENSG00000070831	-0.024568220213644	0.826971442361359	0.882293646811209
ENSG00000184677	-0.295164599706319	0.128308952921446	0.212981793504426
ENSG00000004487	0.118649242729595	0.216786419456225	0.324600924130584
ENSG00000169641	-0.367952804296817	0.0783304932998988	0.142318769701305
ENSG00000179546	-0.526040759348419	0.153884839179092	0.247070147004112
ENSG00000125944	0.00583449394201573	0.95334297643053	0.96906161362796
ENSG00000125945	-0.620685097497229	0.0194581138879844	0.0444456917944968
ENSG00000249087	2.39194028919397	8.07413011107762e-22	2.19574844562496e-20
ENSG00000007968	-1.12217344426313	0.000225745938045402	0.000889535654103818
ENSG00000117318	0.527630919046186	2.71619349517625e-08	2.21694456225825e-07
ENSG00000142676	1.08561973938831	1.85536685546836e-31	8.01971174236298e-30
ENSG00000236810	1.74270587744801	1.25671211578809e-05	6.53572640069972e-05
ENSG00000011007	-0.149525121553241	0.27252488014227	0.388796447742848
ENSG00000057757	-0.0585772524346155	0.60037074744951	0.705590629256722
ENSG00000011009	0.211767006591326	0.109554701920436	0.187436981596328
ENSG00000117308	-0.67499182811517	3.09200670986826e-05	0.000147625884268146
ENSG00000117305	-0.00805735425295294	0.967070227097276	0.977379653482892
ENSG00000179163	0.378570209428685	0.00365817760196037	0.0104707810558703
ENSG00000189266	0.725233638720361	2.64734713488455e-09	2.45053269774299e-08
ENSG00000188529	-0.0279721990097646	0.784477842678902	0.850509527234255
ENSG00000185436	-1.1419411999221	0.169962747066083	0.267363599659616
ENSG00000001460	-0.302202931942652	0.408718394791608	0.529990158653606
ENSG00000001461	0.20868439487945	0.457799518630475	0.577870032278848
ENSG00000117602	-0.542246499573545	0.356317729435296	0.479622168927214
ENSG00000133226	0.431239370042087	0.000108433197085609	0.00046056909798904
ENSG00000169504	-0.591192632651981	4.47580322688162e-06	2.51962327045198e-05
ENSG00000117614	0.549098986861624	6.71799598925307e-05	0.000297277174437331
ENSG00000284602	0.452612481709811	0.141454552109874	0.230790443447508
