GENE.ID	log2FC	RAW.PVAL	ADJ.PVAL
ENSG00000225972	2.85182432257022	1.17335986200093e-19	3.72541756185297e-17
ENSG00000225630	2.79447428597131	1.36130869523822e-20	6.40319275167608e-18
ENSG00000237973	2.2587180473323	8.27663755870559e-16	7.45484375855042e-14
ENSG00000229344	0.302087266633445	0.0511318475750178	0.0919815859295882
ENSG00000248527	1.95066584396679	2.79201214150387e-15	2.28764865787737e-13
ENSG00000198744	2.07293095803642	1.93970780230962e-15	1.64228593928881e-13
ENSG00000228794	-0.295991166062142	0.370217834912359	0.470788675616998
ENSG00000225880	0.55138635322961	0.0797827868136581	0.133444144940532
ENSG00000223764	2.53923320433214	1.75577907093092e-08	2.2055780614068e-07
ENSG00000187634	-0.0640965226528359	0.862470088148226	0.900612514273855
ENSG00000188976	0.144362691540235	0.118299093630138	0.186301679091173
ENSG00000187961	-0.189336921727772	0.466337401987173	0.566744976577712
ENSG00000272512	0.579268292168277	0.00121594288656611	0.00374999384637921
ENSG00000188290	0.132784630713989	0.563087356059715	0.656014074117822
ENSG00000187608	0.828783133285078	2.24146572281617e-07	2.07029924943748e-06
ENSG00000188157	-0.592012390187439	0.000178885531694963	0.0007101738832529
ENSG00000217801	1.69674898632119	2.06523298756685e-06	1.470203960034e-05
ENSG00000131591	-0.552136899641867	0.0615857790079467	0.107466253558797
ENSG00000078808	-0.554663729236773	1.27014524405294e-05	7.21092740253568e-05
ENSG00000176022	-0.105575612751724	0.557535737568235	0.650441288546443
ENSG00000160087	-1.0060003754124	4.10949330640195e-08	4.63934626253146e-07
ENSG00000162572	1.49652322325473	0.000735307522598166	0.00242193417603687
ENSG00000131584	-0.321708834508276	0.302038850607685	0.400615498978339
ENSG00000169972	-0.091134327737789	0.627759455305769	0.709238064441176
ENSG00000127054	-0.0820236073653579	0.527303965962164	0.622144218480071
ENSG00000224051	-0.29584842163471	0.374612630231529	0.475109680490576
ENSG00000107404	-0.429476543561044	0.0161353079889865	0.0345503981554761
ENSG00000162576	4.19835755859835	2.9835195530263e-12	1.04382089045273e-10
ENSG00000175756	0.391766339849519	0.000206194502341885	0.000802780557860803
ENSG00000221978	0.0468932579575808	0.758310208259679	0.818767183463515
ENSG00000224870	-0.274479674568915	0.335927087756604	0.43591233416868
ENSG00000242485	0.564636380062515	3.85110992558202e-06	2.54602269936969e-05
ENSG00000272455	1.17380218604246	0.00353612721837292	0.00938533242911936
ENSG00000160072	-0.00608859335238841	0.969093474046714	0.978493172236704
ENSG00000197785	-0.272793224487977	0.0398203905005942	0.074447071891292
ENSG00000160075	-0.348961414710005	0.00100094744257274	0.00317087366442351
ENSG00000215014	2.61497318285079	2.12776175209244e-11	5.7864184692878e-10
ENSG00000228594	0.386851158853904	0.184050123392829	0.268085395927162
ENSG00000272106	0.817128032999424	0.00137816052444655	0.0041832310373975
ENSG00000197530	0.124100105453219	0.45916070539059	0.560167239045196
ENSG00000248333	0.158471119089585	0.381923846120252	0.482794274194666
ENSG00000189339	-0.337631890994689	0.19148058336903	0.276592744402489
ENSG00000008130	-0.550939425176697	0.00336731582734129	0.0089974565552776
ENSG00000078369	-0.0817583641261408	0.372026551668859	0.472520972716723
ENSG00000142609	1.73222259901689	0.000969268249229932	0.00308104100200768
ENSG00000067606	-0.156753916202996	0.599265397623073	0.685748586117654
ENSG00000162585	0.745676563573021	4.09805868058678e-07	3.52849798260693e-06
ENSG00000157933	-0.68445465040541	0.000195732132494148	0.000767458500362978
ENSG00000116151	-0.368436752508807	0.202824339872342	0.289872933647859
ENSG00000269896	-0.823424112164027	0.120856907247843	0.189702474607293
ENSG00000157916	0.191570773397349	0.119255273170231	0.187582607042597
ENSG00000157911	-0.222237214032117	0.274693892653135	0.371524221160258
ENSG00000157881	-0.0934750366476809	0.5961717446786	0.683461018001283
ENSG00000197921	0.177857613519154	0.598845476336353	0.685536105054235
ENSG00000157870	-0.35126696332269	0.094316594564322	0.153464939870322
ENSG00000130762	-0.765995099287653	0.00968021397055019	0.0223200285813339
ENSG00000162591	-0.32928340653493	0.0860475416705718	0.142125605308397
ENSG00000158109	-0.296461359316593	0.011461004394923	0.0256944327236508
ENSG00000116213	-0.360502028720211	0.0299707741092861	0.0587288614230861
ENSG00000227372	0.216349265075145	0.41747317557197	0.519744077028137
ENSG00000130764	0.120917956308193	0.240177422084838	0.333251749205445
ENSG00000116198	0.375979692572367	0.001785066603014	0.00521877206682271
ENSG00000169598	-0.660923022020747	0.148889017148103	0.225616336687854
ENSG00000198912	-0.770264819138418	3.77409070697974e-06	2.49934462628494e-05
ENSG00000131697	-0.716642593933614	0.0799650044484443	0.133696097484892
ENSG00000069424	-0.888614494307193	2.10440109750032e-06	1.49140033137578e-05
ENSG00000116251	0.374274601816469	0.000101327267490115	0.000436222473601513
ENSG00000158286	0.120391961141267	0.662490856815495	0.738167562866888
ENSG00000116237	-0.510144422466282	9.07480886005937e-06	5.38300198611649e-05
ENSG00000158292	-0.714184592292879	0.00535700292162861	0.0134480998427917
ENSG00000097021	0.198176067670539	0.10561077189937	0.169030472983239
ENSG00000162408	0.192769061568242	0.155180637824326	0.233037022628466
ENSG00000204859	-0.432211020860193	0.0147073253204101	0.0318416351123779
ENSG00000162413	0.39645523950892	0.0126585888637212	0.0280076791932507
ENSG00000116273	-1.42889201430182	4.56729117283536e-06	2.95682197302269e-05
ENSG00000041988	-0.515273460677187	0.00903188873786678	0.0210583783680757
ENSG00000007923	0.130278988193678	0.283986710949834	0.381613715909734
ENSG00000171735	0.642316590745944	6.47018366708473e-08	6.92260594540658e-07
ENSG00000049245	0.0203785379074935	0.817555272883656	0.866039867013298
ENSG00000049246	-1.33412373516572	0.0212137015407284	0.0435100144649953
ENSG00000116288	0.00727084185750695	0.935355932175882	0.954161467315241
ENSG00000116285	0.241589729274721	0.158418081398297	0.236862448052552
ENSG00000142599	-0.643722389852475	0.00396137475254237	0.010372474283822
ENSG00000074800	0.814677670580867	2.51889244017515e-10	5.05370205216816e-09
ENSG00000232663	-0.0213569281496173	0.887658183649338	0.918723782397161
ENSG00000142583	0.228567302576972	0.602337828485798	0.687997729635061
ENSG00000180758	-0.360319365664032	0.0753200390845791	0.127303668715357
ENSG00000049239	-0.864462806357042	0.0127288288892294	0.0281287849126872
ENSG00000171621	-0.0278799771438232	0.90037036006483	0.92900546895606
ENSG00000171612	-0.152379489275878	0.500174876483869	0.598024941757214
ENSG00000188807	-0.424399763535141	0.014471242618214	0.031394735437533
ENSG00000171603	-0.689211005162786	3.36764161531626e-05	0.000167853408612702
ENSG00000178585	-0.0612491087896506	0.832665533812392	0.878018289556408
ENSG00000162441	-0.527231527764976	0.00073700549180721	0.00242674870260606
ENSG00000173614	0.730398697828826	0.00736204861406708	0.0176278313345875
ENSG00000130939	0.096456431408792	0.557501848244893	0.650441288546443
ENSG00000054523	-1.18653382965733	4.15661031325548e-08	4.68818392347643e-07
ENSG00000142657	1.13816917072447	5.61431632538512e-14	3.19739091176641e-12
ENSG00000175279	-0.324619123550722	0.303903790064436	0.402542567148345
ENSG00000160049	-0.331005864235992	0.0256922582698405	0.0512956579196628
ENSG00000142655	0.0229474428006167	0.892169877291553	0.922458474444576
ENSG00000120948	0.0209295109932582	0.831458477982987	0.87718247801827
ENSG00000009724	0.786891907867477	0.109560753096612	0.17431991535041
ENSG00000116649	0.473539441298858	1.82522445486587e-06	1.31985449072199e-05
ENSG00000171824	0.654922142602387	6.24122218771372e-08	6.71155984622898e-07
ENSG00000198793	-0.761407649966306	1.0342787602556e-05	6.01159737082201e-05
ENSG00000120942	-0.523955865699514	0.000231771336074997	0.000886862298328552
ENSG00000116661	0.594381884838094	0.0190368944492254	0.0396703639503224
ENSG00000132879	0.0852504480674704	0.805033153495515	0.856316262425004
ENSG00000116663	0.611991681643034	0.172003042492686	0.253620227203726
ENSG00000116670	0.499317265159269	0.000107574704149965	0.000458302161256142
ENSG00000177674	-0.71253231637951	3.39634053200598e-05	0.000168952310052785
ENSG00000177000	-0.191562912610759	0.688872030774913	0.760886657752774
ENSG00000011021	0.0854630410120363	0.704944823588076	0.774664641305578
ENSG00000285646	2.62128499572177	8.87906988524124e-14	4.75798259673265e-12
ENSG00000116685	-0.0822243550162011	0.511004509989644	0.607484534013711
ENSG00000083444	-0.307171246420287	0.00315119305343591	0.00850768532709099
ENSG00000116688	-0.546369479413092	0.0001302547660517	0.00054007036528129
ENSG00000116691	0.7252777262399	2.05041795013188e-05	0.000108909694549038
ENSG00000048707	-0.225147432684476	0.288783974443067	0.38650610975097
ENSG00000162496	0.0566830179044407	0.731528287235763	0.796571143607493
ENSG00000116726	7.66072237765546	1.97113099007016e-16	2.1214714893128e-14
ENSG00000116731	-0.963890069200658	1.63595473991655e-05	8.97090897968058e-05
ENSG00000171729	-0.322924078633518	0.493406421547005	0.592106354875457
ENSG00000142621	1.44735355021721	0.000913468216441528	0.00293103748074972
ENSG00000142634	-0.059412023748323	0.557416804024869	0.650422033362351
ENSG00000132906	0.371008388809976	0.00018295738297345	0.000724258372690695
ENSG00000116138	-1.02679592147647	1.68874443686765e-06	1.23117418761304e-05
ENSG00000116771	-0.390342626102162	0.0783973856196255	0.13171550115179
ENSG00000237301	1.64130200576427	0.00205862402328516	0.0059123756435372
ENSG00000197312	-0.75358932079689	1.51468791622363e-05	8.38193313117217e-05
ENSG00000271742	3.42809229146607	7.22064670944997e-11	1.67645727989058e-09
ENSG00000116786	-0.584501357450962	0.000968746572058792	0.00308039095271574
ENSG00000162458	0.583105231882794	0.0165560372240886	0.0353024971030768
ENSG00000224321	3.44669085015505	1.5988407351605e-18	3.56232935728743e-16
ENSG00000233954	0.229352601834187	0.247567661311488	0.341379945565244
ENSG00000179743	0.841367900232722	0.0561536268453895	0.0996021034827439
ENSG00000065526	-0.227718703851558	0.186466291860652	0.270797244897689
ENSG00000116809	-0.227564941928177	0.182417353364699	0.266012215837831
ENSG00000173641	0.207764234198072	0.223216207964996	0.313450446832756
ENSG00000142627	-0.036653320328197	0.693078680769692	0.764336509706069
ENSG00000142632	-0.236899905640862	0.507195436496213	0.604200548119492
ENSG00000233929	0.443305432164261	0.350589703512894	0.451193674330518
ENSG00000037637	-1.01370136910778	4.50790133428459e-07	3.83972816535307e-06
ENSG00000055070	0.288513569872982	0.00726428000512123	0.0174167181546233
ENSG00000157191	0.524270038314341	8.42751110877274e-06	5.04855618308556e-05
ENSG00000233421	3.49373492759487	1.16198246325914e-09	1.92869003925094e-08
ENSG00000219481	0.11807937707091	0.584043053055044	0.67381558447025
ENSG00000215908	0.123826436100031	0.728384350763339	0.79410088889127
ENSG00000058453	-1.46656246299776	0.0150338046564629	0.0324433847301749
ENSG00000238142	1.03088760824375	0.0114490954088566	0.0256816910801855
ENSG00000159363	-0.802048045334143	0.000184543213127417	0.000728762066765607
ENSG00000117118	0.698638777856743	1.9908554981199e-08	2.46671851962173e-07
ENSG00000179051	0.187149515515989	0.0669540539006611	0.114938697558583
ENSG00000074964	-1.06088423424502	0.00492478916879766	0.0125265015909734
ENSG00000117148	-0.309207065536072	0.527407953801693	0.622207588127478
