GENE.ID	log2FC	RAW.PVAL	ADJ.PVAL
ENSG00000225972	2.80163750504949	9.30108617889069e-20	4.88849587752197e-17
ENSG00000225630	2.748175490224	4.65774680158867e-19	1.63202272653443e-16
ENSG00000237973	2.21136135133668	9.53116407676506e-15	7.78696206737208e-13
ENSG00000229344	0.154791698888555	0.233427538262945	0.323175827861791
ENSG00000240409	0.2436350344209	0.487981444805132	0.58591257583915
ENSG00000248527	1.9403110277745	1.52076850881219e-14	1.16260448303982e-12
ENSG00000198744	2.13392717837267	7.38613989470333e-18	1.69397761148705e-15
ENSG00000228794	-0.254632235184624	0.430470480588987	0.531150801344955
ENSG00000225880	0.560032961823311	0.0747606502722033	0.125821326555513
ENSG00000223764	2.52148837647877	2.89091119311911e-08	3.56809723972646e-07
ENSG00000187634	-0.0551620822138985	0.886112509135143	0.917113961763084
ENSG00000188976	0.1563905158427	0.0900825806538898	0.147361129862296
ENSG00000187961	-0.168471781134589	0.518292982037249	0.613584953112892
ENSG00000272512	0.586628989559657	0.00129298217516195	0.00397894051170843
ENSG00000188290	0.131884316876174	0.565552786570396	0.655687761930053
ENSG00000187608	0.824404666207543	3.26422066941867e-07	2.99236043052668e-06
ENSG00000188157	-0.619521538446766	0.000122937534414795	0.00052248452126288
ENSG00000217801	1.70468141907014	2.80863860172704e-06	1.97151738019949e-05
ENSG00000131591	-0.553578163474275	0.065589235975856	0.112716978555783
ENSG00000078808	-0.552266383971994	2.00718726099274e-05	0.000108710434135519
ENSG00000176022	-0.10462409031051	0.561047909358819	0.651672055348338
ENSG00000160087	-1.00856209235781	6.56821048957055e-08	7.31256903048922e-07
ENSG00000162572	1.4826591620196	0.000863099181214275	0.00279659210681656
ENSG00000131584	-0.28986364090062	0.362692758578254	0.463543849159475
ENSG00000169972	-0.0718892452655503	0.703658284958316	0.772896691611303
ENSG00000127054	-0.0887418438411788	0.494389574185667	0.591556612954145
ENSG00000224051	-0.261580992929791	0.431782290074313	0.532426137785385
ENSG00000107404	-0.40834017554259	0.0234715576249236	0.0475385722351936
ENSG00000162576	4.14227388631369	8.37994831368286e-12	2.75991300336281e-10
ENSG00000175756	0.393051194259988	0.000216069691492757	0.000845117236740972
ENSG00000221978	0.0639785454514692	0.674142565511409	0.748518238179219
ENSG00000224870	-0.290372062329779	0.313406078877037	0.412705321949571
ENSG00000242485	0.558941157091278	5.99181395220306e-06	3.7866102802149e-05
ENSG00000272455	1.12903880643407	0.00556722958014353	0.0138866984227666
ENSG00000160072	-0.0104652422887158	0.949098425603155	0.964233854748566
ENSG00000197785	-0.279409839246454	0.0354632322438277	0.0674710726280004
ENSG00000160075	-0.346965923578694	0.0010646686555472	0.00335156736238393
ENSG00000215014	2.63414655683569	5.50898740056664e-11	1.43369934928539e-09
ENSG00000228594	0.415012296554653	0.156343571258317	0.233193544738372
ENSG00000272106	0.821731364610451	0.00147588837263593	0.00446768800874242
ENSG00000197530	0.116469405945788	0.483100890908848	0.581528260132094
ENSG00000248333	0.139776657551965	0.440687125544757	0.540426541087066
ENSG00000189339	-0.429257465854941	0.104612087526755	0.167458993916559
ENSG00000008130	-0.558514317172575	0.00225639119577672	0.00642485745903556
ENSG00000078369	-0.0882096420945403	0.338739564890343	0.439037706616137
ENSG00000142609	1.58800762739151	0.00274264176636645	0.00760177614610995
ENSG00000067606	-0.154485840674219	0.605296468408328	0.688911815618754
ENSG00000162585	0.782704443741383	2.60330145914171e-07	2.45609907297034e-06
ENSG00000157933	-0.702599575865077	0.000142232921720092	0.000590367250601264
ENSG00000116151	-0.418907999498694	0.162302051290352	0.240714647263551
ENSG00000269896	-0.803626606464271	0.128816211131602	0.198811658780623
ENSG00000157916	0.177069876216981	0.162709073766832	0.241204872076016
ENSG00000157911	-0.227440903250711	0.27190804667374	0.366946410692475
ENSG00000157881	-0.131784721750663	0.449677879439417	0.549252595970216
ENSG00000197921	0.196672287840953	0.561519010641784	0.651969882201349
ENSG00000157870	-0.403851365061683	0.0553620613725473	0.0980672717530279
ENSG00000130762	-0.755171449086581	0.0133275101703329	0.0292603332571478
ENSG00000162591	-0.385888234040403	0.0548299389510835	0.097274943731219
ENSG00000158109	-0.268644166343253	0.0209441535158092	0.0430375446378733
ENSG00000116213	-0.378284060995282	0.0236406816512344	0.0478171260332498
ENSG00000227372	0.20094923457615	0.458796813537796	0.557647235109439
ENSG00000130764	0.122108781390585	0.235403362258284	0.325411288934355
ENSG00000116198	0.376246163574834	0.00185265434661103	0.00543980026260512
ENSG00000169598	-0.806684825054759	0.0880056698215295	0.144488288315602
ENSG00000198912	-0.752237891162956	6.59504208008643e-06	4.12443533952455e-05
ENSG00000131697	-0.8366732576975	0.0572271836757457	0.100917614271754
